445	The only thing I dislike is that the padding on the upper part of the back of the shoe is not enough.  They cause blisters on my heel at the top.  I hope that stops as they break in because the rest of the shoe is great.
446	I have very high arches and am constantly battling planter fasciitis.  Chacos tend to work well for my feet so i thought I would try these for running and walking.  I added my own insoles on top of the ones that came with the shoes and have been running for 4 weeks with no problems!
447	I bought these when I needed something to wear for hiking AND city walking that wasn’t ugly AF like most hiking shoes. Here I am two years later, my Chacos have strolled through nature trails and city streets in 30 states and 3 continents. The tread has finally worn down, so I’m getting a second pair. They’re great! Thank goodness for hiking shoes that come in civilized black, rather than fugly swirly browns.
448	I love these shoes. I have walked, lite hiking and worked in them. They run just a little small. I ordered my normal size. I have plantar fasciitis and these shoes have been great for that.
449	I was hesitant to buy tennis shoes from Chacos. I adore their sandals and the high arch support, but wondered if the same could be accomplished in their tennis shoes. I was wrong; these are awesome. I get on the treadmill first thing in the morning, and those of us with PF know, that's when the worst pain is. These make it so. much. better. Highly recommend.
450	"Was looking for a shoe for work,on feet and a lot of walking,that have a footbed like a pair of cheap flip flops bought last year that are similar to chacos. The flip flops are all I wear when not working, don't hurt my feet. So far,so good, just wish they came with a choice of width and my feet are different from each other. Like other reviews,on one heel it rubbed and the opposite foot it rubbed pinky toe with socks on, irritating! Just have to break-in. I go through ""work shoes""/inserts about 6 months.  On a side note, didn't appreciate the UPS man just throwing the package on porch! Just because no car doesn't mean no one home and watching."
451	I absolutely love these shoes!I’ve ordered 2 pairs so far. Some of my favorite things about this shoe is that there’s little to no need to “break in” the shoe, they fit my wide feet very comfortably, they are very sturdy, and they are very comfortable and I can walk for miles and not get blisters! I mainly wear them for work. I work in a kitchen as a waitress and these do an amazing job. They grip well on slick surfaces, I just wouldn’t run on the slick surfaces. My last pair lasted me just shy of a year, but I did wear them pretty much everyday walking anywhere from 4-6+ miles a day give or take. They are also great for most  hiking endeavors.I highly recommend these shoes if you’re looking for a light hiking shoe or a gripping work shoe.
452	Short break in time and great.
453	I'm on my feet all day. Did not feel fatigued at the end of the day. They were very comfortable.
454	This is a great product! I would purchase
455	Narrow shoe nowhere near US sizes..not real clarks..
456	Wear to work
457	Shoe is very comfortable. Came quick and packaged well
458	Nice brown color goes well with brown oe beige pants
459	I purchased these sneakers for my son and they were listed as mens. When I received the shoes they said women's on the box and looked like women's sneakers. Very disappointed.
460	Great shoes! I have a high arch and slightly wide foot, plus I suponate when I run. These fit perfectly and have the right support to keep my feet from rolling out. Plus half the price of my normal running shoes!! They also did well for lifting.
461	I bought these for my son because I was having a hard time finding a men's version in his size. The first time he wore them he set a PR in his 800. He has continued to improve and set PRs as a freshman runner in track. The shoes are comfortable enough for him to run his 800 and the 3200. They are very lightweight and yet durable because of the way the shoe is made and the material.
462	My daughter uses this for track season and she was very pleased. The shoes are bright, which made it easy to spot her clear across the track: I just looked for her shoes when she was with her teammates in uniform and she was easy to spot. The shoes were very light, not heavy at all, which made them perfect for her to run in.
463	For normal shoes, I am a size 7.5. I always wear size 8 for Saucony trainers, and 8.5 for Saucony spikes and XC spikes, but for these, they are really thin so I got 8 and that was perfect.
464	good quality for cost!
465	Daughter loves them
466	My 12 year old daughter really likes this shoe. She said it is comfortable and fits very well. Someone else really likes it too since they stole her first pair lol!
467	Not wide enough for my own feet.  Nicely made product though.
468	good quality
469	I only received one side of this shoes.need the other side.need the left.
470	Perfect. I let my daughter pick. I ordered a 1/2 size up as recommended. I probably could of gone a full size up. But my daughter has a narrow foot and I was afraid her foot would “flop out”. So we will pay the extra and go up a size as needed. If your child as a more average size foot, I would say you could size up at least 1/2-full size if they are on the cusp of that growth spurt. If your child has a wide foot, I do not recommend these shoes. Again-this is MY OPINION. I feel has been very fair and honest.
471	In the picture it shows laces. What I received was Velcro!  Twice!!!! Not happy
472	Not as described, what made these look so undesirable was the fact that they came with a giant velcro strap across the top. THIS STRAP WAS NOT IN THE PHOTO. So I feel I was fooled. They look like old men  shoe. SAD!
473	My son was excited for these shoes. Unlike others, I WAS looking for velcro, because although he knows how to tie his shoes, he would rather slip them on and off, and I would rather still have a decent, rather then broken heel of his shoe. Turns out the heel was not the problem!! Instead, the toe part (it is cloth-woven on top of a more solid base) of the shoe began to unravel a couple months into wear, and now it looks completely frayed (over an inch or so) and tacky, revealing the plastic form of the shoe underneath. Otherwise the shoe has held up great, the white part in the front is fine, the tread on the bottom, it fits, he loves it, etc, but he will be getting a new pair of a DIFFERENT shoe, because I am not taking my chances on this pair again.
474	These shoes are wonderful Adidas quality, but as others have stated, the item description is incorrect.  I ordered the royal blue color with laces, and received a velcro closure. It's otherwise a fantastic shoe, and the velcro closes all the way across, and stays shut. I think my son (almost 10) is just about too old to velcro, he disagrees so we're keeping them.  But I'll choose a different style next time.
475	After being loyal to UA and Nike shoes for kids, I've recently dabbled in purchasing some Adidas shoes and am pleasantly surprised by their comfort and quality.  They tend to run slightly bigger and more true to size than Nike, which run small, and are better quality than UA which tend to wear quickly and have color wear off.  The Adidas are really the best if both Nike and UA with sizing and quality.  These are lightweight, attractive and fit well.  These are nice kids shoes and worthy of five stars.
476	This shoe doesn't actually have the velcro strap, as it appears to have in the product image.If your child is like mine and not the best at tying their shoes yet, then you know that the velcro strap really comes in handy (which is the main reason why I selected this shoe to purchase), so needless to say, I was pretty disappointed that the product image was inaccurate.Other than that though, it's a good shoe and we decided to go ahead and keep it and continue perfecting our shoe-tying skills.
477	They fit great! But we had these shoes for a month before they started falling apart. My son is 5. I bought these because two kids in my son's daycare ages 1 and 3 have these shoes and they're adorable. However, after a month they started falling apart. The toe part now looks like a dog started eating them. Its so sad especially for the price. Walmart shoes may have been a better bet for quality.
478	"I am a 73 year old Breast Cancer Survivor almost 9 years only 4' 11"" tall and wear children size shoes 3-1/2 XW.  Was thrilled when I found a pink shoe in the Big Kids Size that fit me perfectly.  It has extra depth so I can insert my Alegria insole protecting my feet that no longer have muscle due to chemo side affect.  Thank you for having this amazing shoe just right and comfortable for me when I walk or go to my Cancer Survivor Exercise Class!!"
479	I've been buying new balance shoes for several years for my kids.  The new v4 of the 990's is just not good.  The quality has gone down, the fit is different and the shoes are completely falling apart in less than 2 months.  Stitching is coming out, hole in mesh on top of shoe, etc.  What's really shameful is that the cost of these v4's went up so much compared to the v3's.  When the quality comes back I'll reconsider.
480	I think that the shoes are really nice, but I ordered the light grey 990 V4 in the size that my son normally wears and the shoes were like a half of a size 2 small (length). I went back to order the next size up and they were sold out. I ended up ordering the NB 888 in dark grey (Magnet) and they are even nicer with better support than the newer version 990.
481	DISGUSTING! I cannot even believe someone would pack these nasty shoes and pass them off as a new. Returning!
482	These are the ONLY tennis shoes my 5 year old can wear.  He has a wide foot with a large instep and he has trouble getting his feet in shoes.  These shoes are great because they come in a WIDE and EXTRA WIDE.  We bought the extra wide and they fit him perfectly and were super comfortable.
483	The shoes were really nice. I loved the color and how they looked on my sons foot. They fit exactly and the goal was to get them in a bigger size but the size was unavailable. I will purchase them again in a larger size for later as he grows. They were tremendous with issuing my refund. I did not like having to pay for shipping as part of my refund but the shoes were incredibly inexpensive so no complaints here.
484	Very nice quality and look. My child is very particular about her shoes and needs a wide space for her toes. These extra wide shoes are perfect. Couldn't find any other shoe out there to meet her needs.
485	Fast shipping. The shoe colors are off. The soles are thinner than the original 990. Not as much support. Emailed the support team about my concern but they never responded back. Returning the product.
486	My foot doctor explained that the shoes are built so that they tilt inward in the heel area as most people walk this way.  Huh?  That's just plain nuts.  Secondly, the gray pair I bought a few months ago--same shoe--the back of the heel area--not the bottom of the shoe--has compressed after 3 weeks of wear.  After spending $80 on this New Balance 990 shoe, it's unwearable.  What a waste of my money.  We'll see how these new ones wear.  I'm not holding my breath.
487	Seems to be a comfortable supportive shoe. As an adult female who still has to wear kid's shoes, I have a very hard time finding anything appropriate to wear. I hope New Balance continues to make at least one or two styles that are not pink and sparkly!
488	I love it, I love it. Wouldn't mind buying other colors.
489	I am always on the lookout for sporty shoes that I can slip on and don't have to wear socks with. It's not an easy find. With that said, these shoes are sporty and quite cute. They look almost knit and the gray color is a nice neutral. I was really pleased with how the shoe looked.In addition to a cute shoe, I require a decent amount of arch support (I love Vionic shoes). I purchased these because of all of the reviews noting these had great arch support. I have one question.....Where is said arch support? If you are expecting a decent amount of arch support (like a Vionic shoe) - this is NOT it. The insole has a bit of bump - else it's pretty flat without a lot of padding. I was super disappointed in how flimsy the insole was. The good thing is the insole is removable, so if you love the shoe and need more support - you can easily add your own insole.
490	I purchased this pair of Ryka ballet flats to replace a pair I bought a couple of years ago that I had worn out.  They are so incredibly comfortable and are the perfect flat to wear when you need to be a little more shoe than a pair of sneakers but not dragging out a pair of heels!
491	I really like the Ryka black flat with a black sole.  No more clown feet with those big white rubber bumpers.  Shoe is comfortable in every way I appreciate...fit, style, lightweight and flexible, breathable fabric, and looks attractive with all of my pants and capris.  True to size in a size 10W... even a little room to wiggle my toes.
492	I have several pairs of Ryka, all size 6.5.  I love the brand. These were huge in the heel area and a bit wide across the bridge of my foot. Before you ask I double checked to make sure they had not sent me the 6.5 Wide. It is stamped 6.5 M.  I am so disappointed because they are just what I needed. I do not think the size 6 would be any better due to the width.
493	Absolute Comfort is what first comes to mind with these.  With these available in a Wide width it made for a perfect fit at 6 1/2 W.  These will be my go to slip ons for around the house, no break in needed.  I love them, it is like they were made for my foot!!
494	I ordered this in black and came back for two more colors.  I wear a size 9 and it was a full size 9 with a little room.  It is not narrow or tight, which I like.  I have been looking for comfy flats for awhile and Ryka got it right.
495	I ordered these in a 7.5 wide and they fit my wide foot comfortably. I do not notice any arch supports. I like these shoes. It is hard to find cute shoes for a wide foot. They are comfortable for a short term wear however I have not tried wearing them for super long periods of time so I cannot attest to how they feel after wearing for a whole day.
496	These shoes are comfortable out of the box. I've been wearing them almost everyday since receiving them. When they get dirty, I toss them in the washer on delicate cycle and then air dry.
497	I bought these for my son and I was hoping they would be a good choice for the winter weather.  He likes them but one issue is that they're not comfortable for all day wearing.
498	Returned them. Too stiff and narrow for an athletic tween.
499	Awesome boots
500	Cool
